SiteID,WetlandType,MosquitoRank,CattailMosquito,CulexFound,TreatedBy,Date,Wetness,Action,DipCount,Material,Temperature,Precipitation,CloudCoverage
192230-014,4.2,GREEN,Yes,Yes,none,04/05/2014,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,04/06/2014,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,04/07/2014,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,04/08/2014,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,04/09/2014,0.0,Treat (by Ground),0,Methoprene briquet,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/25/2013,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/26/2013,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/27/2013,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/28/2013,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,08/29/2013,0.95,Inspect for Cattail Mosq.,1,,,,
192230-014,4.2,GREEN,Yes,Yes,none,04/11/2013,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,04/12/2013,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,04/13/2013,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,04/14/2013,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,04/15/2013,0.85,Treat (by Ground),0,Methoprene briquet,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/26/2012,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/27/2012,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/28/2012,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/29/2012,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,08/30/2012,0.65,Inspect for Cattail Mosq.,0.5,,,,
192230-014,4.2,GREEN,Yes,Yes,none,03/02/2012,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,03/03/2012,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,03/04/2012,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,03/05/2012,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,03/06/2012,0.65,Treat (by Ground),0,Methoprene briquet,,,
192230-014,4.2,GREEN,Yes,Yes,none,02/23/2012,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,02/24/2012,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,02/25/2012,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,02/26/2012,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,02/27/2012,0.0,Mapping,0,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/27/2011,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/28/2011,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/29/2011,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/30/2011,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,08/31/2011,0.95,Inspect for Cattail Mosq.,2,,,,
192230-014,4.2,GREEN,Yes,Yes,none,03/26/2011,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,03/27/2011,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,03/28/2011,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,03/29/2011,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,03/30/2011,0.0,Treat (by Ground),0,Methoprene briquet,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/30/2010,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,10/01/2010,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,10/02/2010,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,10/03/2010,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,10/04/2010,0.95,Inspect for Cattail Mosq.,0.2,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/20/2010,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/21/2010,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/22/2010,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/23/2010,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,09/24/2010,0.95,Inspect for Cattail Mosq.,0,,,,
192230-014,4.2,GREEN,Yes,Yes,none,07/29/2010,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,07/30/2010,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,07/31/2010,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/01/2010,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,08/02/2010,0.75,Treat (by Ground),0,Methoprene pellets,,,
192230-014,4.2,GREEN,Yes,Yes,none,06/25/2010,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,06/26/2010,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,06/27/2010,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,06/28/2010,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,06/29/2010,0.95,Inspect+Treat (Ground),5,Bti granules,,,
192230-014,4.2,GREEN,Yes,Yes,none,05/21/2010,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,05/22/2010,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,05/23/2010,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,05/24/2010,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,05/25/2010,,Help another (recorded elsewhere),0,,,,
192230-014,4.2,GREEN,Yes,Yes,none,05/15/2010,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,05/16/2010,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,05/17/2010,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,05/18/2010,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,05/19/2010,0.75,Inspect for Ground trt.,0,,,,
192230-014,4.2,GREEN,Yes,Yes,none,04/04/2010,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,04/05/2010,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,04/06/2010,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,04/07/2010,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,04/08/2010,0.85,Inspect+Treat (Ground),1,Bti granules,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/11/2009,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/12/2009,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/13/2009,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/14/2009,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,09/15/2009,0.75,Inspect for Cattail Mosq.,0.3,,,,
192230-014,4.2,GREEN,Yes,Yes,none,04/12/2009,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,04/13/2009,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,04/14/2009,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,04/15/2009,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,04/16/2009,0.95,Treat (by Ground),0,Methoprene briquet,,,
192230-014,4.2,GREEN,Yes,Yes,none,04/09/2009,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,04/10/2009,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,04/11/2009,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/06/2008,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/07/2008,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/08/2008,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/09/2008,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,09/10/2008,0.65,Inspect for Cattail Mosq.,0,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/25/2008,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/26/2008,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/27/2008,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/28/2008,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,08/29/2008,0.55,Inspect+Treat (Ground),2,Bti granules,,,
192230-014,4.2,GREEN,Yes,Yes,none,03/09/2008,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,03/10/2008,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,03/11/2008,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,03/12/2008,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,03/13/2008,0.0,Treat (by Ground),0,Methoprene briquet,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/24/2007,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/25/2007,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/26/2007,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/27/2007,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,09/28/2007,0.85,Inspect for Cattail Mosq.,0.1,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/20/2007,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/21/2007,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/22/2007,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/23/2007,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/07/2007,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/08/2007,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/09/2007,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/10/2007,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,09/11/2007,0.75,Inspect+Treat (Ground),5,Bti granules,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/25/2007,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/26/2007,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/27/2007,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/28/2007,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,08/29/2007,0.75,Inspect+Treat (Ground),2,Bti granules,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/20/2007,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/21/2007,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/22/2007,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/23/2007,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,08/24/2007,0.75,Inspect+Treat (Ground),4,Bti granules,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/11/2007,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/12/2007,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/13/2007,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/14/2007,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,08/15/2007,0.75,Inspect+Treat (Ground),5,Bti granules,,,
192230-014,4.2,GREEN,Yes,Yes,none,03/11/2007,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,03/12/2007,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,03/13/2007,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,03/14/2007,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,03/15/2007,0.0,Treat (by Ground),0,Methoprene briquet,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/11/2006,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/12/2006,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/13/2006,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/14/2006,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,09/15/2006,0.95,Inspect for Cattail Mosq.,0.3,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/01/2006,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/02/2006,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/03/2006,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/04/2006,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,09/05/2006,0.55,Inspect for Ground trt.,0,,,,
192230-014,4.2,GREEN,Yes,Yes,none,07/31/2006,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/01/2006,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/02/2006,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/03/2006,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,08/04/2006,0.75,Inspect+Treat (Ground),10,Bti granules,,,
192230-014,4.2,GREEN,Yes,Yes,none,07/03/2006,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,07/04/2006,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,07/05/2006,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,07/06/2006,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,07/07/2006,0.35,Treat (by Ground),0,Methoprene pellets,,,
192230-014,4.2,GREEN,Yes,Yes,none,06/01/2006,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,06/02/2006,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,06/03/2006,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,06/04/2006,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,06/05/2006,0.65,Treat (by Ground),0,Methoprene pellets,,,
192230-014,4.2,GREEN,Yes,Yes,none,05/01/2006,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,05/02/2006,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,05/03/2006,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,05/04/2006,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,05/05/2006,0.85,Inspect+Treat (Ground),5,Bti granules,,,
192230-014,4.2,GREEN,Yes,Yes,none,04/03/2006,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,04/04/2006,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,04/05/2006,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,04/06/2006,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,04/07/2006,0.85,Inspect for Ground trt.,0,,,,
192230-102,2.1,GREEN,No,No,none,08/17/2024,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/18/2024,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/19/2024,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/20/2024,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,08/21/2024,0.0,Treat (by Ground),,Methoprene granules,,,
192230-102,2.1,GREEN,No,No,none,07/21/2024,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/22/2024,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/23/2024,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/24/2024,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,07/25/2024,0.45,Treat (by Ground),,Methoprene granules,,,
192230-102,2.1,GREEN,No,No,none,06/22/2024,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/23/2024,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/24/2024,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/25/2024,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,06/26/2024,0.95,Inspect+Treat (Ground),0,Methoprene granules,,,
192230-102,2.1,GREEN,No,No,none,05/24/2024,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/25/2024,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/26/2024,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/27/2024,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,05/28/2024,0.95,Inspect+Treat (Ground),0,Methoprene granules,,,
192230-102,2.1,GREEN,No,No,none,04/27/2024,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,04/28/2024,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,04/29/2024,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,04/30/2024,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,05/01/2024,0.65,Inspect+Treat (Ground),0,Methoprene granules,,,
192230-102,2.1,GREEN,No,No,none,08/10/2023,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/11/2023,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/12/2023,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/13/2023,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,08/14/2023,0.0,Treat (by Ground),,Methoprene granules,,,
192230-102,2.1,GREEN,No,No,none,07/10/2023,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/11/2023,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/12/2023,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/13/2023,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,07/14/2023,0.0,Treat (by Ground),,Methoprene granules,,,
192230-102,2.1,GREEN,No,No,none,06/10/2023,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/11/2023,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/12/2023,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/13/2023,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,06/14/2023,0.0,Treat (by Ground),,Methoprene granules,,,
192230-102,2.1,GREEN,No,No,none,05/05/2023,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/06/2023,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/07/2023,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/08/2023,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,05/09/2023,0.65,Inspect+Treat (Ground),0,Spinosad granules,,,
192230-102,2.1,GREEN,No,No,none,08/18/2022,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/19/2022,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/20/2022,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/21/2022,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,08/22/2022,0.0,Treat (by Ground),0,Methoprene granules,,,
192230-102,2.1,GREEN,No,No,none,07/21/2022,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/22/2022,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/23/2022,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/24/2022,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,07/25/2022,0.0,Treat (by Ground),0,Methoprene granules,,,
192230-102,2.1,GREEN,No,No,none,06/18/2022,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/19/2022,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/20/2022,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/21/2022,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,06/22/2022,0.0,Treat (by Ground),0,Methoprene granules,,,
192230-102,2.1,GREEN,No,No,none,05/22/2022,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/23/2022,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/24/2022,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/25/2022,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,05/26/2022,0.95,Treat (by Ground),,Methoprene granules,,,
192230-102,2.1,GREEN,No,No,none,08/02/2021,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/03/2021,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/04/2021,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/05/2021,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,08/06/2021,0.0,Treat (by Ground),0,Methoprene granules,,,
192230-102,2.1,GREEN,No,No,none,07/05/2021,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/06/2021,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/07/2021,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/08/2021,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,07/09/2021,0.0,Treat (by Ground),0,Methoprene granules,,,
192230-102,2.1,GREEN,No,No,none,05/31/2021,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/01/2021,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/02/2021,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/03/2021,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,06/04/2021,0.25,Treat (by Ground),,Spinosad granules,,,
192230-102,2.1,GREEN,No,No,none,05/01/2021,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/02/2021,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/03/2021,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/04/2021,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,05/05/2021,0.85,Treat (by Ground),,Spinosad granules,,,
192230-102,2.1,GREEN,No,No,none,07/04/2020,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/05/2020,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/06/2020,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/07/2020,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,07/08/2020,0.95,Treat (by Ground),,Methoprene granules,,,
192230-102,2.1,GREEN,No,No,none,06/06/2020,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/07/2020,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/08/2020,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/09/2020,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,06/10/2020,0.85,Treat (by Ground),,Spinosad granules,,,
192230-102,2.1,GREEN,No,No,none,05/10/2020,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/11/2020,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/12/2020,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/13/2020,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,05/14/2020,0.95,Treat (by Ground),,Spinosad granules,,,
192230-102,2.1,GREEN,No,No,none,07/18/2019,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/19/2019,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/20/2019,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/21/2019,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,07/22/2019,0.95,Treat (by Ground),,Methoprene pellets,,,
192230-102,2.1,GREEN,No,No,none,06/13/2019,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/14/2019,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/15/2019,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/16/2019,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,06/17/2019,0.95,Treat (by Ground),,Spinosad granules,,,
192230-102,2.1,GREEN,No,No,none,05/13/2019,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/14/2019,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/15/2019,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/16/2019,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,05/17/2019,0.95,Treat (by Ground),,Spinosad granules,,,
192230-102,2.1,GREEN,No,No,none,06/28/2018,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/29/2018,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/30/2018,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/01/2018,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,07/02/2018,0.95,Treat (by Ground),,Spinosad granules,,,
192230-102,2.1,GREEN,No,No,none,04/30/2018,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/01/2018,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/02/2018,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/03/2018,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,05/04/2018,0.95,Treat (by Ground),,Spinosad granules,,,
192230-102,2.1,GREEN,No,No,none,08/26/2017,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/27/2017,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/28/2017,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/29/2017,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,08/30/2017,0.85,Inspect for Ground trt.,0,,,,
192230-102,2.1,GREEN,No,No,none,07/07/2017,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/08/2017,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/09/2017,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,07/10/2017,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,07/11/2017,0.0,Treat (by Ground),0,Methoprene pellets,,,
192230-102,2.1,GREEN,No,No,none,06/04/2017,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/05/2017,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/06/2017,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,06/07/2017,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,06/08/2017,0.0,Treat (by Ground),0,Methoprene pellets,,,
192230-102,2.1,GREEN,No,No,none,05/04/2017,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/05/2017,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/06/2017,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,05/07/2017,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,05/08/2017,0.95,Inspect+Treat (Ground),0,Methoprene pellets,,,
192230-102,2.1,GREEN,No,No,none,08/25/2016,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/26/2016,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/27/2016,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/28/2016,-1,none,,,,,
192230-102,2.1,GREEN,No,No,Ground,08/29/2016,0.45,Inspect for Ground trt.,0,,,,
192230-102,2.1,GREEN,No,No,none,08/12/2016,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/13/2016,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/14/2016,-1,none,,,,,
192230-102,2.1,GREEN,No,No,none,08/15/2016,-1,none,,,,,
